Outlet_ID,weekly_sale_for_1,weekly_sale_for_2,weekly_sale_for_3,weekly_sale_for_4,weekly_sale_for_5,weekly_sale_for_6,weekly_sale_for_7,weekly_sale_for_8,weekly_sale_for_9,weekly_sale_for_10,weekly_sale_for_11,weekly_sale_for_12,weekly_sold_volume_for_1,weekly_sold_volume_for_2,weekly_sold_volume_for_3,weekly_sold_volume_for_4,weekly_sold_volume_for_5,weekly_sold_volume_for_6,weekly_sold_volume_for_7,weekly_sold_volume_for_8,weekly_sold_volume_for_9,weekly_sold_volume_for_10,weekly_sold_volume_for_11,weekly_sold_volume_for_12,weekly_earning_for_1,weekly_earning_for_2,weekly_earning_for_3,weekly_earning_for_4,weekly_earning_for_5,weekly_earning_for_6,weekly_earning_for_7,weekly_earning_for_8,weekly_earning_for_9,weekly_earning_for_10,weekly_earning_for_11,weekly_earning_for_12,Butter Pecan Small Stick_units_sold,Chocolate Petite Bar_units_sold,Mint Bite-size Pop_units_sold,Strawberry Tiny Cup_units_sold,Vanilla Mini Cone_units_sold,Chocolate Fudge Big Scoop_units_sold,Cookies and Cream Mega Tub_units_sold,Mint Chocolate Chip Family Pack_units_sold,Moose Tracks Jumbo Cup_units_sold,Rocky Road Mega Tub_units_sold,Butter Pecan Small Stick_volume_sold,Chocolate Petite Bar_volume_sold,Mint Bite-size Pop_volume_sold,Strawberry Tiny Cup_volume_sold,Vanilla Mini Cone_volume_sold,Chocolate Fudge Big Scoop_volume_sold,Cookies and Cream Mega Tub_volume_sold,Mint Chocolate Chip Family Pack_volume_sold,Moose Tracks Jumbo Cup_volume_sold,Rocky Road Mega Tub_volume_sold,Butter Pecan Small Stick_earning,Chocolate Petite Bar_earning,Mint Bite-size Pop_earning,Strawberry Tiny Cup_earning,Vanilla Mini Cone_earning,Chocolate Fudge Big Scoop_earning,Cookies and Cream Mega Tub_earning,Mint Chocolate Chip Family Pack_earning,Moose Tracks Jumbo Cup_earning,Rocky Road Mega Tub_earning,labels
ID8781,2793.0,1754.0,1292.0,2086.0,2949.0,2108.0,2355.0,1679.0,3709.0,3070.0,1561.0,1719.0,808.2,566.8,442.4,625.2,826.6,606.4,648.6,489.4,975.4000000000001,892.4000000000001,533.0,539.8000000000001,589500.0,444000.0,367850.0,477070.0,590240.0,442760.0,466930.0,365870.0,665190.0,655430.0,442640.0,419640.0,4746.0,4740.0,4826.0,4712.0,4877.0,661.0,645.0,634.0,715.0,519.0,949.2,948.0,965.2,942.4000000000001,975.4000000000001,661.0,645.0,634.0,715.0,519.0,474600.0,426600.0,482600.0,518320.0,487700.0,793200.0,709500.0,729100.0,786500.0,519000.0,4
ID2566,3368.0,2419.0,2205.0,1383.0,2389.0,2029.0,893.0,2673.0,2390.0,1877.0,1171.0,3315.0,901.6,723.0,605.8,517.4,721.8,611.4,346.6,787.4000000000001,708.4,507.4,427.8,901.4,623800.0,548370.0,420510.0,448100.0,545330.0,456890.0,304600.0,586270.0,532690.0,357540.0,346660.0,632490.0,5444.0,5697.0,3402.0,4437.0,3960.0,595.0,616.0,679.0,674.0,608.0,1088.8,1139.4,680.4,887.4000000000001,792.0,595.0,616.0,679.0,674.0,608.0,544400.0,512730.0,340200.0,488070.0,396000.0,714000.0,677600.0,780850.0,741400.0,608000.0,4
ID6977,2221.0,1777.0,2300.0,1572.0,2762.0,2955.0,2077.0,1920.0,2043.0,1418.0,2645.0,2430.0,641.8000000000001,602.6,656.0,527.2,748.4000000000001,843.0,649.0,620.0,609.4000000000001,527.6,681.0,720.4,473420.0,488200.0,477080.0,431530.0,519550.0,607440.0,501740.0,498020.0,456390.0,457650.0,451970.0,544050.0,4088.0,3830.0,5112.0,4324.0,5513.0,702.0,579.0,698.0,594.0,680.0,817.6,766.0000000000001,1022.4000000000001,864.8000000000001,1102.6000000000001,702.0,579.0,698.0,594.0,680.0,408800.0,344700.0,511200.0,475640.0,551300.0,842400.0,636900.0,802700.0,653400.0,680000.0,4
ID4255,2808.0,1986.0,3116.0,2964.0,2512.0,2296.0,1289.0,3307.0,3138.0,3012.0,2644.0,2422.0,729.6,647.6,820.8000000000001,768.0,720.0,622.4,447.4,919.0,850.8000000000001,811.2,714.4,746.8000000000001,479590.0,508190.0,561050.0,504240.0,521840.0,429390.0,363770.0,649820.0,594620.0,563920.0,499380.0,572410.0,5660.0,6777.0,5935.0,4044.0,5954.0,410.0,546.0,699.0,731.0,738.0,1132.0,1355.4,1187.0,808.8000000000001,1190.8,410.0,546.0,699.0,731.0,738.0,566000.0,609930.0,593500.0,444840.0,595400.0,492000.0,600600.0,803850.0,804100.0,738000.0,4
ID1125,1705.0,3187.0,2334.0,2547.0,2237.0,2761.0,1796.0,2783.0,2768.0,2693.0,2619.0,2821.0,493.0,762.2,669.2,626.2,613.0,749.8000000000001,594.4,802.2,757.6,713.0,749.4000000000001,816.2,360600.0,476540.0,493800.0,391010.0,434040.0,525870.0,473970.0,585540.0,535320.0,488450.0,546370.0,595890.0,5857.0,5943.0,6078.0,4053.0,5450.0,535.0,562.0,654.0,569.0,550.0,1171.4,1188.6,1215.6000000000001,810.6,1090.0,535.0,562.0,654.0,569.0,550.0,585700.0,534870.0,607800.0,445830.0,545000.0,642000.0,618200.0,752100.0,625900.0,550000.0,4
ID1307,2828.0,1912.0,3056.0,2184.0,2114.0,1409.0,2693.0,2494.0,1706.0,3247.0,2771.0,2645.0,792.0,600.0,811.2,652.8,618.8000000000001,498.6,751.4000000000001,706.0,477.20000000000005,867.8000000000001,790.2,813.8,565030.0,464060.0,547710.0,489420.0,459450.0,425050.0,540350.0,518060.0,336880.0,602590.0,568860.0,615350.0,4777.0,6090.0,5086.0,4386.0,5510.0,658.0,684.0,621.0,618.0,629.0,955.4000000000001,1218.0,1017.2,877.2,1102.0,658.0,684.0,621.0,618.0,629.0,477700.0,548100.0,508600.0,482460.0,551000.0,789600.0,752400.0,714150.0,679800.0,629000.0,4
ID7464,4419.0,5667.0,4140.0,3393.0,5054.0,6661.0,5612.0,5001.0,4514.0,4018.0,3464.0,5271.0,1281.4,1498.2,1252.0,1080.2,1486.8000000000002,1862.6000000000001,1590.4,1381.8,1373.2,1205.2,1047.2,1458.2,949240.0,1025290.0,943170.0,849150.0,1115710.0,1336070.0,1165650.0,981590.0,1052850.0,911630.0,794400.0,1031740.0,8084.0,11254.0,9154.0,12053.0,10326.0,1409.0,1368.0,1228.0,1156.0,1182.0,1616.8,2250.8,1830.8000000000002,2410.6000000000004,2065.2000000000003,1409.0,1368.0,1228.0,1156.0,1182.0,808400.0,1012860.0,915400.0,1325830.0,1032600.0,1690800.0,1504800.0,1412200.0,1271600.0,1182000.0,1
ID7133,2022.0,2592.0,2677.0,2592.0,2708.0,1442.0,2254.0,1781.0,2761.0,3686.0,3232.0,3625.0,657.2,732.8,790.6,730.4,695.2,485.20000000000005,689.2,525.0,774.6,991.6,817.6,933.8000000000001,522620.0,534770.0,583730.0,520940.0,468020.0,392760.0,525660.0,392500.0,553420.0,689530.0,547340.0,627360.0,5599.0,5706.0,6605.0,6136.0,4140.0,691.0,600.0,555.0,683.0,657.0,1119.8,1141.2,1321.0,1227.2,828.0,691.0,600.0,555.0,683.0,657.0,559900.0,513540.0,660500.0,674960.0,414000.0,829200.0,660000.0,638250.0,751300.0,657000.0,4
ID5322,2453.0,3206.0,1965.0,2903.0,1483.0,2453.0,1722.0,1782.0,3129.0,1408.0,1737.0,1991.0,717.0,834.8000000000001,555.4000000000001,787.0,447.0,766.6,558.0,504.4,845.8000000000001,422.40000000000003,594.6,650.2,530100.0,565020.0,402170.0,542520.0,330470.0,589780.0,437790.0,369050.0,596440.0,320630.0,483020.0,515250.0,4067.0,5486.0,4502.0,4305.0,4826.0,666.0,550.0,573.0,553.0,704.0,813.4000000000001,1097.2,900.4000000000001,861.0000000000001,965.2,666.0,550.0,573.0,553.0,704.0,406700.0,493740.0,450200.0,473550.0,482600.0,799200.0,605000.0,658950.0,608300.0,704000.0,4
ID3554,2038.0,1853.0,2469.0,2270.0,2638.0,2205.0,1888.0,2708.0,2952.0,3443.0,3263.0,1819.0,630.0,629.0,711.4000000000001,684.4000000000001,707.6,663.4,624.8000000000001,767.2,748.0,899.0,907.0,545.4,471890.0,506680.0,518730.0,524040.0,491690.0,508760.0,499960.0,564910.0,494880.0,606420.0,641840.0,411380.0,1691.0,6693.0,6952.0,6426.0,4524.0,593.0,723.0,647.0,673.0,624.0,338.20000000000005,1338.6000000000001,1390.4,1285.2,904.8000000000001,593.0,723.0,647.0,673.0,624.0,169100.0,602370.0,695200.0,706860.0,452400.0,711600.0,795300.0,744050.0,740300.0,624000.0,4
ID2592,3645.0,3237.0,2831.0,2255.0,3005.0,1465.0,2529.0,2864.0,3111.0,1905.0,3148.0,3556.0,969.8000000000001,890.6,833.4000000000001,624.6,813.0,517.8,784.2,820.0,851.0,550.6,880.0,856.0,667080.0,634820.0,621830.0,451360.0,569790.0,434610.0,608950.0,601150.0,590700.0,406540.0,629890.0,536900.0,5172.0,4740.0,6124.0,7687.0,6477.0,583.0,623.0,713.0,673.0,759.0,1034.4,948.0,1224.8,1537.4,1295.4,583.0,623.0,713.0,673.0,759.0,517200.0,426600.0,612400.0,845570.0,647700.0,699600.0,685300.0,819950.0,740300.0,759000.0,4
ID8867,4427.0,4549.0,4064.0,3567.0,4063.0,4578.0,5166.0,3227.0,4803.0,4825.0,4805.0,4963.0,1327.0,1345.0,1297.6000000000001,1039.8,1308.6,1400.4,1454.0,1155.0,1334.2,1369.8,1439.4,1371.0,992770.0,1001820.0,1027820.0,766050.0,1022660.0,1061650.0,1057570.0,975120.0,951800.0,998720.0,1090590.0,968160.0,8400.0,9192.0,10190.0,10390.0,8322.0,1170.0,1304.0,1285.0,1532.0,1252.0,1680.0,1838.4,2038.0000000000002,2078.0,1664.4,1170.0,1304.0,1285.0,1532.0,1252.0,840000.0,827280.0,1019000.0,1142900.0,832200.0,1404000.0,1434400.0,1477750.0,1685200.0,1252000.0,1
ID5224,2636.0,2415.0,2163.0,2308.0,1505.0,2572.0,2676.0,2055.0,3047.0,2729.0,2864.0,2309.0,714.4000000000001,642.2,679.8,708.0,537.8,736.8000000000001,718.4000000000001,586.2,878.2,739.4000000000001,749.6,668.2,502870.0,456260.0,521860.0,550060.0,455560.0,534100.0,510510.0,423680.0,644110.0,525300.0,516030.0,480110.0,5717.0,3780.0,4595.0,6660.0,5398.0,593.0,566.0,677.0,709.0,584.0,1143.4,756.0,919.0,1332.0,1079.6000000000001,593.0,566.0,677.0,709.0,584.0,571700.0,340200.0,459500.0,732600.0,539800.0,711600.0,622600.0,778550.0,779900.0,584000.0,4
ID5346,2830.0,2829.0,1593.0,2479.0,2963.0,1808.0,1796.0,2355.0,1600.0,2291.0,1994.0,2070.0,751.6,745.0,508.2,727.0,801.4000000000001,602.4,540.8,731.8000000000001,556.0,608.6,588.4,650.8,517040.0,501810.0,391490.0,530900.0,554950.0,490710.0,405920.0,570660.0,449550.0,413230.0,438730.0,504300.0,4199.0,5285.0,3890.0,3949.0,6172.0,572.0,628.0,567.0,579.0,767.0,839.8000000000001,1057.0,778.0,789.8000000000001,1234.4,572.0,628.0,567.0,579.0,767.0,419900.0,475650.0,389000.0,434390.0,617200.0,686400.0,690800.0,652050.0,636900.0,767000.0,4
ID7073,1826.0,3978.0,2799.0,3154.0,2221.0,3065.0,3244.0,2041.0,2128.0,1764.0,2145.0,2599.0,564.4,1054.8000000000002,815.8000000000001,879.6000000000001,656.2,796.2,876.0,607.4,596.0,479.20000000000005,611.4000000000001,776.6,437420.0,724740.0,597240.0,627190.0,491930.0,540010.0,604860.0,459950.0,441180.0,323880.0,450060.0,583720.0,4246.0,5736.0,6291.0,7184.0,4356.0,600.0,554.0,656.0,616.0,725.0,849.2,1147.2,1258.2,1436.8000000000002,871.2,600.0,554.0,656.0,616.0,725.0,424600.0,516240.0,629100.0,790240.0,435600.0,720000.0,609400.0,754400.0,677600.0,725000.0,4
ID3049,2667.0,1320.0,2575.0,3223.0,2687.0,2759.0,2390.0,1862.0,3186.0,2692.0,2469.0,1769.0,683.0,476.0,691.0,923.0,710.2,732.6,602.8000000000001,601.2,850.8000000000001,759.2,714.6,576.2,442360.0,394370.0,472580.0,675890.0,488190.0,501690.0,394860.0,472860.0,590170.0,553150.0,534260.0,452890.0,5207.0,5725.0,4308.0,4707.0,6651.0,586.0,610.0,655.0,462.0,688.0,1041.4,1145.0,861.6,941.4000000000001,1330.2,586.0,610.0,655.0,462.0,688.0,520700.0,515250.0,430800.0,517770.0,665100.0,703200.0,671000.0,753250.0,508200.0,688000.0,4
ID9650,2915.0,1319.0,2109.0,2499.0,1964.0,1206.0,2706.0,2331.0,2181.0,3350.0,3359.0,2140.0,782.2,511.8,665.0,659.8000000000001,569.6,457.20000000000005,765.2,693.4,570.6,894.0,884.6,583.2,537260.0,447810.0,525800.0,457490.0,418920.0,393610.0,552740.0,517700.0,382110.0,621510.0,601410.0,403620.0,4888.0,4691.0,6116.0,4649.0,4709.0,594.0,584.0,514.0,748.0,586.0,977.6,938.2,1223.2,929.8000000000001,941.8000000000001,594.0,584.0,514.0,748.0,586.0,488800.0,422190.0,611600.0,511390.0,470900.0,712800.0,642400.0,591100.0,822800.0,586000.0,4
ID8514,2480.0,2299.0,1488.0,2463.0,1824.0,3407.0,2924.0,2085.0,2238.0,3071.0,2019.0,2956.0,681.6,615.8,483.20000000000005,676.6,545.6,814.2,848.0,617.8000000000001,652.4000000000001,854.2,599.0,816.0,480760.0,425760.0,385450.0,486590.0,415820.0,500940.0,628610.0,459130.0,477780.0,607180.0,438740.0,577450.0,3892.0,5854.0,5705.0,5600.0,5261.0,565.0,637.0,507.0,608.0,625.0,778.4000000000001,1170.8000000000002,1141.0,1120.0,1052.2,565.0,637.0,507.0,608.0,625.0,389200.0,526860.0,570500.0,616000.0,526100.0,678000.0,700700.0,583050.0,668800.0,625000.0,4
ID5355,3469.0,2212.0,2256.0,2604.0,3373.0,702.0,2880.0,2501.0,1935.0,2616.0,2760.0,1384.0,919.4000000000001,647.2,650.4000000000001,670.4000000000001,873.8,283.6,832.0,666.6,614.2,700.8000000000001,742.4000000000001,440.0,636510.0,474120.0,471040.0,443890.0,589960.0,255200.0,610200.0,450530.0,478300.0,481170.0,516270.0,337540.0,4974.0,4783.0,6475.0,3806.0,5776.0,549.0,674.0,356.0,645.0,654.0,994.8000000000001,956.6,1295.0,761.2,1155.2,549.0,674.0,356.0,645.0,654.0,497400.0,430470.0,647500.0,418660.0,577600.0,658800.0,741400.0,409400.0,709500.0,654000.0,4
ID5934,2416.0,1963.0,2318.0,3078.0,1646.0,2295.0,2388.0,3268.0,3034.0,2701.0,2384.0,2467.0,676.8,614.2,714.8000000000001,851.6,522.8000000000001,708.6,664.0,877.6,813.2,768.2,684.0,703.8000000000001,490390.0,471790.0,543450.0,609030.0,409670.0,545590.0,478110.0,614040.0,568100.0,564060.0,500680.0,511080.0,5827.0,5384.0,5289.0,5388.0,4810.0,732.0,584.0,747.0,593.0,604.0,1165.4,1076.8000000000002,1057.8,1077.6000000000001,962.0,732.0,584.0,747.0,593.0,604.0,582700.0,484560.0,528900.0,592680.0,481000.0,878400.0,642400.0,859050.0,652300.0,604000.0,4
ID7545,2305.0,1197.0,2472.0,3648.0,2463.0,3293.0,2215.0,1860.0,1817.0,2053.0,1725.0,2401.0,625.8000000000001,483.4,711.2,954.4000000000001,753.4000000000001,910.6,675.0,482.40000000000003,569.0,570.6,585.0,667.4,432190.0,430560.0,526120.0,647540.0,572280.0,647370.0,510820.0,334860.0,439310.0,407970.0,483480.0,472840.0,4723.0,4927.0,4243.0,5821.0,4612.0,565.0,649.0,752.0,501.0,656.0,944.6,985.4000000000001,848.6,1164.2,922.4000000000001,565.0,649.0,752.0,501.0,656.0,472300.0,443430.0,424300.0,640310.0,461200.0,678000.0,713900.0,864800.0,551100.0,656000.0,4
ID7630,3418.0,1371.0,1829.0,2698.0,3326.0,1765.0,1829.0,2688.0,2323.0,2394.0,1680.0,3750.0,846.0,531.0,567.4,765.2,904.4000000000001,576.2,528.2,736.8000000000001,728.6,674.0,530.4,963.6,549440.0,461940.0,438460.0,551030.0,636390.0,460460.0,388540.0,520570.0,569810.0,480710.0,413310.0,643400.0,6720.0,4953.0,5839.0,4814.0,3573.0,659.0,700.0,579.0,649.0,585.0,1344.0,990.6,1167.8000000000002,962.8000000000001,714.6,659.0,700.0,579.0,649.0,585.0,672000.0,445770.0,583900.0,529540.0,357300.0,790800.0,770000.0,665850.0,713900.0,585000.0,4
ID7384,1342.0,2388.0,2265.0,2841.0,2336.0,2050.0,959.0,1911.0,2648.0,3323.0,1757.0,2633.0,509.20000000000005,722.4000000000001,651.4,775.4,690.4,700.4000000000001,366.2,630.2,732.0,887.8,517.0,705.8,441140.0,549480.0,482530.0,540910.0,523790.0,576380.0,321210.0,507080.0,518680.0,617700.0,390480.0,496230.0,5537.0,3004.0,5205.0,5070.0,4390.0,686.0,662.0,741.0,628.0,530.0,1107.4,600.8,1041.0,1014.0000000000001,878.0,686.0,662.0,741.0,628.0,530.0,553700.0,270360.0,520500.0,557700.0,439000.0,823200.0,728200.0,852150.0,690800.0,530000.0,4
ID3641,2515.0,1353.0,1618.0,1734.0,3035.0,3196.0,1748.0,1931.0,2977.0,2236.0,1820.0,2913.0,681.4,406.6,548.4,581.2,828.6,853.6,499.2,591.8,786.6,661.6,572.0,806.6,474280.0,304590.0,449490.0,474530.0,584610.0,584490.0,358260.0,452830.0,548980.0,494360.0,436650.0,573590.0,5307.0,4331.0,4408.0,5242.0,4785.0,497.0,508.0,641.0,709.0,648.0,1061.4,866.2,881.6,1048.4,957.0,497.0,508.0,641.0,709.0,648.0,530700.0,389790.0,440800.0,576620.0,478500.0,596400.0,558800.0,737150.0,779900.0,648000.0,4
ID4755,3158.0,2318.0,2386.0,3451.0,2593.0,3125.0,2780.0,3183.0,1914.0,1566.0,2128.0,1975.0,799.6,709.2,690.8,897.4000000000001,724.2,818.6,727.2,831.8000000000001,572.4,561.2,673.6,530.2,526730.0,544010.0,507920.0,605150.0,518520.0,555230.0,491350.0,570450.0,427980.0,465950.0,525160.0,361930.0,5604.0,5826.0,5479.0,5079.0,5563.0,616.0,491.0,605.0,637.0,677.0,1120.8000000000002,1165.2,1095.8,1015.8000000000001,1112.6,616.0,491.0,605.0,637.0,677.0,560400.0,524340.0,547900.0,558690.0,556300.0,739200.0,540100.0,695750.0,700700.0,677000.0,4
ID1414,2441.0,3087.0,2508.0,2175.0,2866.0,2718.0,2316.0,3512.0,1721.0,2308.0,2693.0,2812.0,661.8,797.4000000000001,718.4000000000001,612.6,797.2,791.6,627.2,944.8,585.0,686.4000000000001,764.2,726.4000000000001,468960.0,534740.0,521320.0,438190.0,577230.0,588220.0,440620.0,653170.0,477480.0,516820.0,553540.0,484370.0,5800.0,5516.0,4546.0,4707.0,7486.0,645.0,625.0,631.0,691.0,510.0,1160.0,1103.2,909.2,941.4000000000001,1497.2,645.0,625.0,631.0,691.0,510.0,580000.0,496440.0,454600.0,517770.0,748600.0,774000.0,687500.0,725650.0,760100.0,510000.0,4
ID7069,1936.0,1900.0,1691.0,1529.0,2073.0,1422.0,2600.0,2742.0,1819.0,2741.0,2375.0,2388.0,568.0,604.8,545.4,543.4000000000001,633.8000000000001,454.0,750.4000000000001,761.2,583.8,756.2,652.6,560.0,414360.0,476950.0,430110.0,451060.0,488190.0,343880.0,544990.0,540820.0,459710.0,537080.0,452560.0,333930.0,4948.0,6081.0,4164.0,3000.0,4060.0,564.0,675.0,505.0,601.0,618.0,989.6,1216.2,832.8,600.0,812.0000000000001,564.0,675.0,505.0,601.0,618.0,494800.0,547290.0,416400.0,330000.0,406000.0,676800.0,742500.0,580750.0,661100.0,618000.0,4
ID7720,991.0,2682.0,2379.0,2962.0,3173.0,1468.0,2904.0,1711.0,1138.0,2327.0,2701.0,1940.0,410.20000000000005,767.6,722.2,851.6,818.6,544.8,744.8000000000001,567.0,434.8,674.2,675.4000000000001,520.0,373340.0,563030.0,546050.0,619450.0,557260.0,458720.0,479470.0,461570.0,376090.0,491660.0,441270.0,358870.0,4280.0,5249.0,4789.0,4627.0,4361.0,666.0,496.0,558.0,659.0,691.0,856.0,1049.8000000000002,957.8000000000001,925.4000000000001,872.2,666.0,496.0,558.0,659.0,691.0,428000.0,472410.0,478900.0,508970.0,436100.0,799200.0,545600.0,641700.0,724900.0,691000.0,4
ID3018,2158.0,1979.0,2838.0,2434.0,2595.0,3012.0,2103.0,2874.0,668.0,3220.0,2632.0,1502.0,585.2,599.0,739.6,713.2,750.2,900.8,596.6,733.2,233.6,848.0,764.0,532.4,414690.0,444180.0,509610.0,532260.0,555530.0,681580.0,436500.0,483410.0,190400.0,576050.0,563930.0,440450.0,4263.0,4484.0,6022.0,5868.0,4387.0,555.0,497.0,623.0,672.0,644.0,852.6,896.8000000000001,1204.4,1173.6000000000001,877.4000000000001,555.0,497.0,623.0,672.0,644.0,426300.0,403560.0,602200.0,645480.0,438700.0,666000.0,546700.0,716450.0,739200.0,644000.0,4
ID1382,1295.0,1863.0,1314.0,575.0,4210.0,2456.0,3302.0,1869.0,2895.0,2212.0,2730.0,2948.0,435.8,532.6,416.40000000000003,342.2,1046.0,727.2,902.8000000000001,598.6,774.2,616.8,767.6,772.8000000000001,356910.0,389070.0,329250.0,339220.0,678750.0,542180.0,637910.0,464140.0,536820.0,446630.0,551650.0,536240.0,4650.0,5978.0,2956.0,5685.0,5401.0,664.0,711.0,552.0,590.0,482.0,930.0000000000001,1195.6000000000001,591.2,1137.0,1080.2,664.0,711.0,552.0,590.0,482.0,465000.0,538020.0,295600.0,625350.0,540100.0,796800.0,782100.0,634800.0,649000.0,482000.0,4
ID3499,2838.0,2593.0,2324.0,1449.0,2737.0,2008.0,2223.0,1159.0,2003.0,2628.0,1791.0,3383.0,802.0,713.8000000000001,696.8,497.0,763.4,540.0,598.2,399.0,565.4000000000001,676.8,507.0,871.0,577550.0,503170.0,525070.0,409510.0,547530.0,385450.0,410410.0,328430.0,407870.0,456410.0,371370.0,576690.0,6394.0,4103.0,4421.0,5119.0,4345.0,401.0,603.0,644.0,600.0,506.0,1278.8000000000002,820.6,884.2,1023.8000000000001,869.0,401.0,603.0,644.0,600.0,506.0,639400.0,369270.0,442100.0,563090.0,434500.0,481200.0,663300.0,740600.0,660000.0,506000.0,4
ID1723,1429.0,2546.0,2169.0,1984.0,3063.0,2946.0,2421.0,1687.0,1633.0,2875.0,1911.0,1930.0,477.8,766.0,648.2,560.0,830.2,867.6,731.4000000000001,556.6,516.2,799.0,612.6,606.8,391040.0,577950.0,480790.0,417780.0,583100.0,648190.0,545850.0,443970.0,403670.0,569020.0,476100.0,470600.0,3415.0,4045.0,5571.0,4371.0,5875.0,587.0,676.0,732.0,653.0,669.0,683.0,809.0000000000001,1114.2,874.2,1175.0,587.0,676.0,732.0,653.0,669.0,341500.0,364050.0,557100.0,480810.0,587500.0,704400.0,743600.0,841800.0,718300.0,669000.0,4
ID8809,1694.0,2026.0,3312.0,2575.0,2324.0,511.0,2370.0,2312.0,2070.0,2452.0,2461.0,2814.0,583.6,666.8,864.8000000000001,711.8,668.8000000000001,324.6,608.4000000000001,695.2,606.0,706.4,733.8000000000001,784.4000000000001,482630.0,536460.0,594080.0,502080.0,490760.0,328010.0,420090.0,529670.0,445780.0,509870.0,548290.0,555480.0,5944.0,4849.0,3999.0,4744.0,4172.0,627.0,680.0,725.0,583.0,598.0,1188.8000000000002,969.8000000000001,799.8000000000001,948.8000000000001,834.4000000000001,627.0,680.0,725.0,583.0,598.0,594400.0,436410.0,399900.0,521840.0,417200.0,752400.0,748000.0,833750.0,641300.0,598000.0,4
ID3269,2599.0,2163.0,3197.0,1677.0,2042.0,2689.0,1595.0,1866.0,1507.0,2199.0,2039.0,2370.0,792.6,655.8,901.0,545.0,608.4000000000001,743.4,579.0,518.8000000000001,516.6,656.6,633.4,699.6,611250.0,503470.0,653120.0,430880.0,458260.0,526500.0,484640.0,367930.0,428100.0,497780.0,494130.0,515310.0,2138.0,4006.0,3896.0,6833.0,5743.0,654.0,692.0,596.0,651.0,734.0,427.6,801.2,779.2,1366.6000000000001,1148.6000000000001,654.0,692.0,596.0,651.0,734.0,213800.0,360540.0,389600.0,751630.0,574300.0,784800.0,761200.0,685400.0,716100.0,734000.0,4
ID8559,3006.0,2344.0,2508.0,2243.0,1498.0,1064.0,1531.0,1854.0,2380.0,1813.0,1060.0,1472.0,842.0,685.6,720.8,643.8000000000001,537.2,391.2,519.8,570.0,647.2,553.8,375.20000000000005,479.20000000000005,600640.0,516880.0,529960.0,477480.0,448160.0,329480.0,426450.0,431480.0,447350.0,428360.0,312820.0,390510.0,3918.0,3296.0,3495.0,4998.0,4052.0,701.0,660.0,443.0,600.0,610.0,783.6,659.2,699.0,999.6000000000001,810.4000000000001,701.0,660.0,443.0,600.0,610.0,391800.0,296640.0,349500.0,549780.0,405200.0,841200.0,726000.0,509450.0,660000.0,610000.0,4
ID1446,1432.0,2253.0,515.0,1849.0,3135.0,2998.0,3019.0,805.0,1941.0,2933.0,2515.0,1474.0,518.4,684.2,319.0,539.4000000000001,763.0,802.0,811.0,385.0,663.4,822.6,690.2,498.8,438320.0,528500.0,325110.0,398320.0,488750.0,562890.0,558390.0,362830.0,541240.0,593240.0,494110.0,405880.0,4229.0,3619.0,3804.0,5257.0,4806.0,612.0,642.0,650.0,716.0,534.0,845.8000000000001,723.8,760.8000000000001,1051.4,961.2,612.0,642.0,650.0,716.0,534.0,422900.0,325710.0,380400.0,578270.0,480600.0,734400.0,706200.0,747500.0,787600.0,534000.0,4
ID9330,2164.0,3153.0,2109.0,2851.0,2596.0,2960.0,3098.0,1898.0,1739.0,2254.0,2831.0,2280.0,644.0,878.6,591.4,819.0,704.0,787.2,838.8,560.4,441.40000000000003,660.4,763.0,639.2,483450.0,625880.0,426170.0,601020.0,504390.0,534980.0,590880.0,412560.0,291050.0,486750.0,531120.0,461300.0,5859.0,5265.0,5003.0,4710.0,6170.0,622.0,589.0,558.0,614.0,543.0,1171.8000000000002,1053.0,1000.6,942.0,1234.0,622.0,589.0,558.0,614.0,543.0,585900.0,473850.0,500300.0,518100.0,617000.0,746400.0,647900.0,641700.0,675400.0,543000.0,4
ID1323,1990.0,1794.0,2127.0,2830.0,1807.0,2136.0,1921.0,1845.0,1825.0,1198.0,2171.0,1937.0,594.0,535.6,629.4,760.4000000000001,548.6,622.4,526.6,519.4000000000001,569.8,403.6,691.8,600.2,445770.0,397780.0,469900.0,527040.0,416430.0,471800.0,371690.0,371620.0,437050.0,322590.0,543390.0,469270.0,5566.0,2133.0,5801.0,3116.0,4108.0,563.0,381.0,580.0,674.0,659.0,1113.2,426.6,1160.2,623.2,821.6,563.0,381.0,580.0,674.0,659.0,556600.0,191970.0,580100.0,342760.0,410800.0,675600.0,419100.0,667000.0,741400.0,659000.0,4
ID4800,1667.0,2094.0,2862.0,2069.0,2742.0,2968.0,1802.0,2699.0,2051.0,3200.0,2483.0,2953.0,521.4,584.4,760.4000000000001,649.0,741.2,836.0,560.4,725.4000000000001,607.8,897.6,667.8000000000001,788.2,410370.0,427930.0,526910.0,507050.0,514080.0,600690.0,443470.0,504740.0,452610.0,638520.0,462280.0,546420.0,5133.0,3887.0,6766.0,5234.0,5543.0,724.0,689.0,446.0,577.0,591.0,1026.6000000000001,777.4000000000001,1353.2,1046.8,1108.6000000000001,724.0,689.0,446.0,577.0,591.0,513300.0,349830.0,676600.0,575740.0,554300.0,868800.0,757900.0,512900.0,634700.0,591000.0,4
